MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
PUTAWAY,SLOT CHANGE,B21-250-R-4884-3852-36,B13-261-R-3060-3984-48,Emp-10,20180827130538,20180827131038,20180827131038
PUTAWAY,PUTAWAY,A7-20-R-1416-732-60,B17-136-R-3972-2304-60,Emp-4,20180827130705,20180827131505,20180827131705
REPLEN OVERFLOW,SLAMS DUNK,A2-153-L-276-2508-60,A9-42-R-1872-1056-0,Emp-10,20180827130832,20180827131732,20180827131332
MOVE TO DOOR,SLAMS DUNK,A11-159-L-2328-2580-0,DR-D8,Emp-1,20180827130959,20180827131959,20180827131859
PUTAWAY,SLAMS DUNK,A8-219-R-1644-3444-72,A8-4-L-1644-408-36,Emp-9,20180827131126,20180827131426,20180827132126
MOVE TO DOOR,SLAMS DUNK,A5-45-R-960-1092-0,DR-D6,Emp-4,20180827131253,20180827131353,20180827131853
PUTAWAY,SLOT CHANGE,B17-254-L-3972-3900-0,A2-143-R-276-2388-0,Emp-1,20180827131420,20180827131920,20180827132320
PUTAWAY,REPLEN,B16-207-R-3744-3228-60,B21-245-R-4884-3792-60,Emp-4,20180827131547,20180827132147,20180827132347
REPLEN OVERFLOW,SLOT CHANGE,A1Y-L-1140-0-84,A6-151-L-1188-2484-60,Emp-5,20180827131714,20180827132014,20180827132214
REPLEN,PUTAWAY,A8-107-L-1644-1920-36,B18-217-L-4200-3396-84,Emp-6,20180827131841,20180827132841,20180827132741
REPLEN OVERFLOW,REPLEN,A9-202-R-1872-3156-48,B15-195-R-3516-3048-84,Emp-9,20180827132008,20180827132508,20180827133008
REPLEN,SLAMS DUNK,C23-259-R-5364-3960-0,A9-50-L-1872-1152-84,Emp-3,20180827132135,20180827132235,20180827132735
PUTAWAY,PUTAWAY,A7-206-R-1416-3216-84,B14-240-L-3288-3732-0,Emp-9,20180827132302,20180827132702,20180827133002
REPLEN OVERFLOW,PUTAWAY,B13-237-R-3060-3696-96,A10-121-R-2100-2100-84,Emp-5,20180827132429,20180827133129,20180827133029
REPLEN,SLAMS DUNK,B21-223-R-4884-3504-36,B13-251-R-3060-3864-36,Emp-4,20180827132556,20180827132856,20180827133356
REPLEN OVERFLOW,REPLEN,A1Y-L-684-0-60,A2-27-L-276-852-60,Emp-3,20180827132723,20180827133023,20180827133423
PUTAWAY,PUTAWAY,A9-118-L-1872-2064-0,B21-179-R-4884-2820-36,Emp-4,20180827132850,20180827133150,20180827133850
REPLEN OVERFLOW,PUTAWAY,A11-99-R-2328-1812-48,A8-157-L-1644-2556-36,Emp-4,20180827133017,20180827133117,20180827134017
REPLEN OVERFLOW,SLOT CHANGE,C23-136-R-5364-2304-0,C23-209-L-5364-3276-0,Emp-6,20180827133144,20180827133644,20180827133944
MOVE TO DOOR,SLOT CHANGE,B13-142-R-3060-2376-84,DR-D7,Emp-9,20180827133311,20180827133511,20180827133811
REPLEN OVERFLOW,SLOT CHANGE,B2Y-R-5268-1944-0,B14-217-L-3288-3396-84,Emp-1,20180827133438,20180827133738,20180827134238
REPLEN,PUTAWAY,A6-132-L-1188-2256-60,B16-193-L-3744-3012-60,Emp-8,20180827133605,20180827134505,20180827134305
REPLEN OVERFLOW,PUTAWAY,B13-240-R-3060-3732-48,C23-221-R-5364-3468-120,Emp-6,20180827133732,20180827134432,20180827134432
REPLEN,SLAMS DUNK,B18-227-R-4200-3564-0,B18-254-L-4200-3900-84,Emp-4,20180827133859,20180827133959,20180827134659
PUTAWAY,REPLEN,B13-252-R-3060-3876-96,B18-132-L-4200-2256-0,Emp-9,20180827134026,20180827134726,20180827134726
REPLEN,SLOT CHANGE,B18-199-R-4200-3108-60,A11-24-L-2328-816-0,Emp-9,20180827134153,20180827135153,20180827135053
RETURNS PUTAWAY,RETURNS PUTAWAY,B14-259-R-3288-3960-0,A3-50-R-504-1152-0,Emp-4,20180827134320,20180827134720,20180827134920
REPLEN OVERFLOW,REPLEN,A2-20-R-276-732-60,A5-62-R-960-1320-60,Emp-8,20180827134447,20180827134547,20180827135247
PUTAWAY,PUTAWAY,A9-137-R-1872-2316-48,DR-D1,Emp-10,20180827134614,20180827135514,20180827135214
REPLEN,PUTAWAY,A11-92-L-2328-1728-60,A2-195-L-276-3048-48,Emp-3,20180827134741,20180827135541,20180827135441
REPLEN OVERFLOW,REPLEN,B17-146-L-3972-2424-84,A1Y-L-168-0-0,Emp-9,20180827134908,20180827135308,20180827135408
MOVE TO DOOR,SLOT CHANGE,B21-254-R-4884-3900-36,DR-D13,Emp-1,20180827135035,20180827135835,20180827140035
MOVE TO DOOR,REPLEN,A7-110-R-1416-1968-0,DR-D9,Emp-2,20180827135202,20180827135602,20180827135902
REPLEN OVERFLOW,SLAMS DUNK,A1-6-R-48-468-0,A8-44-L-1644-1080-36,Emp-4,20180827135329,20180827140029,20180827135829
PUTAWAY,SLAMS DUNK,A2-125-L-276-2160-0,A8-56-L-1644-1236-36,Emp-3,20180827135456,20180827135556,20180827135956
MOVE TO DOOR,REPLEN,B16-141-R-3744-2364-60,DR-D5,Emp-4,20180827135623,20180827140423,20180827140223
MOVE TO DOOR,SLAMS DUNK,A3-33-R-504-924-0,DR-D1,Emp-1,20180827135750,20180827140150,20180827140350
REPLEN,REPLEN,B18-223-L-4200-3504-0,B13-243-R-3060-3768-12,Emp-5,20180827135917,20180827140317,20180827140817
REPLEN OVERFLOW,SLOT CHANGE,DR-D4,A1Y-L-348-0-0,Emp-6,20180827140044,20180827140344,20180827141044
PUTAWAY,PUTAWAY,A8-171-L-1644-2724-36,A5-58-L-960-1272-0,Emp-2,20180827140211,20180827141011,20180827141211
REPLEN OVERFLOW,PUTAWAY,A8-162-L-1644-2616-0,A4-143-L-732-2388-60,Emp-9,20180827140338,20180827140638,20180827140938
PUTAWAY,SLOT CHANGE,B13-258-R-3060-3948-84,A9-12-L-1872-588-0,Emp-5,20180827140505,20180827141105,20180827141305
PUTAWAY,REPLEN,A10-149-L-2100-2460-0,A10-20-R-2100-732-0,Emp-10,20180827140632,20180827140832,20180827141132
REPLEN,REPLEN,A7-206-R-1416-3216-48,B21-146-R-4884-2424-60,Emp-3,20180827140759,20180827141759,20180827141459
PUTAWAY,SLOT CHANGE,B15-195-R-3516-3048-0,A8-44-R-1644-1080-60,Emp-7,20180827140926,20180827141026,20180827141626
REPLEN,SLOT CHANGE,B20-254-L-4656-3900-0,A1-216-R-48-3384-0,Emp-10,20180827141053,20180827141553,20180827141753
PUTAWAY,PUTAWAY,B2Y-R-3564-1944-0,A10-145-L-2100-2412-84,Emp-6,20180827141220,20180827141620,20180827141920
REPLEN,REPLEN,B15-189-R-3516-2940-60,B17-170-L-3972-2712-84,Emp-10,20180827141347,20180827141747,20180827142147
MOVE TO DOOR,SLOT CHANGE,A1-209-R-48-3276-36,DR-D6,Emp-9,20180827141514,20180827142214,20180827142114
REPLEN OVERFLOW,SLAMS DUNK,B14-223-R-3288-3504-84,A11-117-R-2328-2052-48,Emp-4,20180827141641,20180827141841,20180827142441
REPLEN OVERFLOW,SLOT CHANGE,B21-136-L-4884-2304-84,A1-24-L-48-816-60,Emp-3,20180827141808,20180827142308,20180827142708
PUTAWAY,PUTAWAY,A6-42-R-1188-1056-0,B17-127-R-3972-2196-0,Emp-4,20180827141935,20180827142535,20180827142635
MOVE TO DOOR,PUTAWAY,A4-1-L-732-300-0,DR-D1,Emp-6,20180827142102,20180827142402,20180827142702
MOVE TO DOOR,REPLEN,A2-143-R-276-2388-0,DR-D20,Emp-10,20180827142229,20180827143229,20180827142829
REPLEN OVERFLOW,SLAMS DUNK,B18-136-R-4200-2304-36,A2-167-R-276-2676-60,Emp-5,20180827142356,20180827143256,20180827143156
PUTAWAY,REPLEN,B12-250-L-2832-3852-0,B13-142-R-3060-2376-84,Emp-7,20180827142523,20180827143123,20180827143023
REPLEN OVERFLOW,SLOT CHANGE,A2-87-R-276-1644-60,B14-165-L-3288-2652-0,Emp-1,20180827142650,20180827143350,20180827143650
MOVE TO DOOR,SLOT CHANGE,A8-199-L-1644-3108-84,DR-D21,Emp-7,20180827142817,20180827143517,20180827143717
PUTAWAY,PUTAWAY,B13-174-R-3060-2760-60,A8-199-L-1644-3108-48,Emp-10,20180827142944,20180827143544,20180827143744
RETURNS PUTAWAY,RETURNS PUTAWAY,B2Y-R-4944-1944-60,A2-129-R-276-2220-0,Emp-1,20180827143111,20180827143611,20180827143911
PUTAWAY,SLAMS DUNK,A1-202-R-48-3156-0,A2-209-L-276-3276-48,Emp-3,20180827143238,20180827143338,20180827144238
MOVE TO DOOR,SLOT CHANGE,B13-209-R-3060-3276-0,DR-D22,Emp-10,20180827143405,20180827143505,20180827144205
MOVE TO DOOR,SLOT CHANGE,A11-167-R-2328-2676-0,DR-D13,Emp-10,20180827143532,20180827144232,20180827144332
REPLEN,SLAMS DUNK,A10-23-R-2100-792-0,A3-41-R-504-1044-60,Emp-10,20180827143659,20180827144259,20180827144259
REPLEN OVERFLOW,SLOT CHANGE,B17-136-R-3972-2304-0,B17-170-R-3972-2712-0,Emp-8,20180827143826,20180827144326,20180827144426
RETURNS PUTAWAY,RETURNS PUTAWAY,B18-174-R-4200-2760-0,A2-206-R-276-3216-48,Emp-6,20180827143953,20180827144753,20180827144753
REPLEN,SLOT CHANGE,C23-209-R-5364-3276-0,A2-49-R-276-1140-0,Emp-7,20180827144120,20180827145120,20180827144820
REPLEN OVERFLOW,SLOT CHANGE,B13-235-R-3060-3672-48,B15-223-R-3516-3504-84,Emp-6,20180827144247,20180827144447,20180827145247
REPLEN OVERFLOW,PUTAWAY,A7-213-R-1416-3336-84,C22-231-L-5160-3624-0,Emp-3,20180827144414,20180827144514,20180827145014
MOVE TO DOOR,SLOT CHANGE,A3-79-L-504-1548-0,DR-D17,Emp-2,20180827144541,20180827145541,20180827145441
REPLEN,SLOT CHANGE,A1-126-L-48-2184-0,C22-155-L-5160-2532-120,Emp-7,20180827144708,20180827145208,20180827145408
REPLEN,PUTAWAY,B21-136-L-4884-2304-60,B16-216-R-3744-3384-12,Emp-10,20180827144835,20180827145335,20180827145535
RETURNS PUTAWAY,RETURNS PUTAWAY,B21-203-L-4884-3168-0,B17-141-R-3972-2364-0,Emp-1,20180827145002,20180827145802,20180827145602
MOVE TO DOOR,SLOT CHANGE,DR-D4,DR-D13,Emp-10,20180827145129,20180827150129,20180827150129
PUTAWAY,REPLEN,A3-209-L-504-3276-84,B12-214-L-2832-3348-84,Emp-1,20180827145256,20180827150056,20180827150156
MOVE TO DOOR,SLAMS DUNK,A4-134-L-732-2280-0,DR-D3,Emp-3,20180827145423,20180827145723,20180827150023
REPLEN,REPLEN,A5-145-L-960-2412-0,B15-191-L-3516-2988-84,Emp-1,20180827145550,20180827150450,20180827150050
REPLEN OVERFLOW,SLAMS DUNK,A1-118-L-48-2064-60,A1-130-L-48-2232-0,Emp-6,20180827145717,20180827145817,20180827150717
REPLEN OVERFLOW,SLOT CHANGE,A3-179-R-504-2820-0,A1-199-R-48-3108-72,Emp-5,20180827145844,20180827150544,20180827150644
REPLEN OVERFLOW,REPLEN,A9-42-R-1872-1056-0,C22-165-L-5160-2652-0,Emp-4,20180827150011,20180827150611,20180827151011
PUTAWAY,SLAMS DUNK,B20-203-L-4656-3168-0,A11-166-R-2328-2664-48,Emp-5,20180827150138,20180827150338,20180827150638
REPLEN OVERFLOW,REPLEN,A4-206-L-732-3216-36,B13-191-R-3060-2988-0,Emp-8,20180827150305,20180827150805,20180827150805
MOVE TO DOOR,SLAMS DUNK,A7-206-R-1416-3216-0,DR-D17,Emp-5,20180827150432,20180827150532,20180827151232
PUTAWAY,REPLEN,A1-96-R-48-1776-0,A2-108-L-276-1932-0,Emp-10,20180827150559,20180827150659,20180827151259
MOVE TO DOOR,SLOT CHANGE,B15-245-R-3516-3792-0,DR-D9,Emp-8,20180827150726,20180827151226,20180827151426
MOVE TO DOOR,REPLEN,C22-179-L-5160-2820-0,DR-D16,Emp-5,20180827150853,20180827151153,20180827151353
REPLEN OVERFLOW,SLOT CHANGE,B17-170-L-3972-2712-84,A4-53-L-732-1188-0,Emp-9,20180827151020,20180827151820,20180827151520
REPLEN OVERFLOW,SLAMS DUNK,A9-180-R-1872-2832-0,B2Y-R-3792-1944-84,Emp-10,20180827151147,20180827151647,20180827151847
PUTAWAY,REPLEN,A6-124-R-1188-2148-60,B15-170-L-3516-2712-60,Emp-9,20180827151314,20180827152014,20180827152314
REPLEN,REPLEN,C22-206-R-5160-3216-0,A3-96-R-504-1776-0,Emp-3,20180827151441,20180827151641,20180827152241
REPLEN,PUTAWAY,B21-254-L-4884-3900-84,A4-69-R-732-1404-60,Emp-7,20180827151608,20180827151708,20180827152508
REPLEN OVERFLOW,SLOT CHANGE,A2-49-L-276-1140-60,A3-188-R-504-2928-48,Emp-4,20180827151735,20180827152435,20180827152535
PUTAWAY,SLAMS DUNK,A4-69-R-732-1404-60,B15-209-L-3516-3276-60,Emp-9,20180827151902,20180827152402,20180827152702
RETURNS PUTAWAY,RETURNS PUTAWAY,B15-141-L-3516-2364-0,A6-170-R-1188-2712-60,Emp-10,20180827152029,20180827152129,20180827152829
PUTAWAY,REPLEN,B13-240-R-3060-3732-36,A10-66-R-2100-1368-0,Emp-6,20180827152156,20180827152256,20180827153156
REPLEN OVERFLOW,SLAMS DUNK,B16-216-L-3744-3384-96,A4-153-L-732-2508-0,Emp-9,20180827152323,20180827152423,20180827153023
REPLEN OVERFLOW,REPLEN,A2-121-R-276-2100-0,B12-137-R-2832-2316-84,Emp-1,20180827152450,20180827153450,20180827153350
MOVE TO DOOR,SLOT CHANGE,A8-27-L-1644-852-0,DR-D22,Emp-1,20180827152617,20180827153217,20180827153317
PUTAWAY,SLAMS DUNK,A11-113-L-2328-2004-0,A9-195-L-1872-3048-48,Emp-7,20180827152744,20180827153744,20180827153244
REPLEN,SLAMS DUNK,A3-67-R-504-1380-60,A1Y-L-2172-0-84,Emp-9,20180827152911,20180827153711,20180827153811
REPLEN OVERFLOW,SLOT CHANGE,A6-13-R-1188-612-0,B16-261-R-3744-3984-60,Emp-10,20180827153038,20180827153738,20180827153638
REPLEN,PUTAWAY,B21-223-R-4884-3504-60,A2-209-L-276-3276-0,Emp-1,20180827153205,20180827153805,20180827154005
MOVE TO DOOR,SLOT CHANGE,A10-138-R-2100-2328-84,DR-D19,Emp-2,20180827153332,20180827153632,20180827154132
REPLEN,SLOT CHANGE,A1-154-R-48-2520-0,A8-157-R-1644-2556-60,Emp-1,20180827153459,20180827153759,20180827154059
PUTAWAY,SLOT CHANGE,A5-75-R-960-1500-60,B21-170-L-4884-2712-0,Emp-3,20180827153626,20180827154326,20180827154126
REPLEN OVERFLOW,REPLEN,B13-225-L-3060-3540-60,A10-32-R-2100-912-84,Emp-1,20180827153753,20180827154453,20180827154753
PUTAWAY,SLOT CHANGE,A5-195-R-960-3048-72,A6-103-L-1188-1860-60,Emp-8,20180827153920,20180827154520,20180827154420
REPLEN OVERFLOW,REPLEN,A7-80-L-1416-1560-0,A5-24-L-960-816-48,Emp-5,20180827154047,20180827154347,20180827155047
REPLEN OVERFLOW,SLAMS DUNK,A10-100-R-2100-1824-84,A9-135-L-1872-2292-0,Emp-7,20180827154214,20180827154814,20180827154714
REPLEN OVERFLOW,PUTAWAY,A10-9-L-2100-528-84,B13-246-R-3060-3804-84,Emp-7,20180827154341,20180827155241,20180827155341
REPLEN,SLAMS DUNK,A1Y-L-1488-0-84,A9-206-L-1872-3216-84,Emp-7,20180827154508,20180827155508,20180827155108
REPLEN,SLOT CHANGE,DR-D15,A6-206-R-1188-3216-84,Emp-8,20180827154635,20180827155435,20180827155335
REPLEN OVERFLOW,PUTAWAY,B15-127-L-3516-2196-84,A11-3-R-2328-360-48,Emp-4,20180827154802,20180827155602,20180827155502
RETURNS PUTAWAY,RETURNS PUTAWAY,A5-113-L-960-2004-48,B15-235-R-3516-3672-0,Emp-6,20180827154929,20180827155429,20180827155929
REPLEN OVERFLOW,SLAMS DUNK,A7-92-L-1416-1728-60,B19-184-R-4428-2880-0,Emp-2,20180827155056,20180827155856,20180827160056
REPLEN OVERFLOW,REPLEN,B2Y-R-3048-1944-60,A4-87-L-732-1644-0,Emp-10,20180827155223,20180827160123,20180827160223
REPLEN OVERFLOW,SLAMS DUNK,A9-2-L-1872-348-0,A10-96-L-2100-1776-84,Emp-7,20180827155350,20180827155950,20180827160350
REPLEN,SLAMS DUNK,A7-38-R-1416-996-0,B18-231-R-4200-3624-60,Emp-10,20180827155517,20180827155817,20180827160417
REPLEN OVERFLOW,PUTAWAY,A6-90-L-1188-1692-60,A6-30-R-1188-888-60,Emp-10,20180827155644,20180827160244,20180827160644
REPLEN OVERFLOW,REPLEN,B18-245-R-4200-3792-0,A10-79-L-2100-1548-0,Emp-2,20180827155811,20180827160511,20180827160311
MOVE TO DOOR,PUTAWAY,B21-245-L-4884-3792-84,DR-D4,Emp-9,20180827155938,20180827160638,20180827160438
REPLEN,SLOT CHANGE,B20-151-L-4656-2484-0,B16-219-R-3744-3444-12,Emp-10,20180827160105,20180827160805,20180827160605
REPLEN OVERFLOW,SLAMS DUNK,A9-50-L-1872-1152-0,A11-45-L-2328-1092-60,Emp-4,20180827160232,20180827161232,20180827161232
REPLEN OVERFLOW,REPLEN,A11-27-R-2328-852-0,A8-104-L-1644-1872-36,Emp-3,20180827160359,20180827160459,20180827161159
PUTAWAY,PUTAWAY,A7-155-R-1416-2532-60,C22-235-R-5160-3672-0,Emp-5,20180827160526,20180827161026,20180827161226
PUTAWAY,PUTAWAY,A1-191-L-48-2988-48,DR-D2,Emp-2,20180827160653,20180827161053,20180827161653
REPLEN,PUTAWAY,A1-37-R-48-984-0,B13-179-R-3060-2820-0,Emp-1,20180827160820,20180827160920,20180827161820
MOVE TO DOOR,SLAMS DUNK,A8-167-R-1644-2676-0,DR-D10,Emp-7,20180827160947,20180827161847,20180827161547
REPLEN OVERFLOW,SLOT CHANGE,B17-231-R-3972-3624-0,A1-28-L-48-864-0,Emp-7,20180827161114,20180827161614,20180827161614
REPLEN,SLOT CHANGE,C2Y-R-5796-1944-60,A9-109-L-1872-1956-0,Emp-5,20180827161241,20180827161341,20180827162241
MOVE TO DOOR,SLAMS DUNK,A1-202-L-48-3156-0,DR-D7,Emp-3,20180827161408,20180827161908,20180827162008
PUTAWAY,SLAMS DUNK,A10-129-R-2100-2220-0,A6-39-L-1188-1008-0,Emp-4,20180827161535,20180827162335,20180827162535
REPLEN OVERFLOW,SLOT CHANGE,B16-124-R-3744-2148-60,A11-118-L-2328-2064-0,Emp-10,20180827161702,20180827162202,20180827162402
PUTAWAY,SLAMS DUNK,A10-118-L-2100-2064-0,A6-25-R-1188-828-0,Emp-9,20180827161829,20180827162329,20180827162829
MOVE TO DOOR,SLOT CHANGE,A10-91-R-2100-1704-0,DR-D23,Emp-5,20180827161956,20180827162756,20180827162956
MOVE TO DOOR,PUTAWAY,B14-136-L-3288-2304-0,DR-D14,Emp-9,20180827162123,20180827162323,20180827162823
REPLEN,REPLEN,B21-136-L-4884-2304-84,B13-245-R-3060-3792-96,Emp-9,20180827162250,20180827162350,20180827163250
PUTAWAY,REPLEN,B13-239-L-3060-3720-84,A10-57-R-2100-1248-0,Emp-9,20180827162417,20180827162817,20180827163017
REPLEN,REPLEN,B20-195-R-4656-3048-0,A3-75-R-504-1500-60,Emp-5,20180827162544,20180827163044,20180827163244
RETURNS PUTAWAY,RETURNS PUTAWAY,A10-4-L-2100-408-84,A5-216-R-960-3384-72,Emp-6,20180827162711,20180827162811,20180827163711
PUTAWAY,SLAMS DUNK,C2Y-R-5688-1944-60,A1-24-L-48-816-0,Emp-7,20180827162838,20180827163238,20180827163538
PUTAWAY,REPLEN,B13-262-L-3060-3996-84,A11-122-L-2328-2124-0,Emp-4,20180827163005,20180827163105,20180827164005
PUTAWAY,SLOT CHANGE,B18-184-R-4200-2880-0,A1Y-L-1428-0-84,Emp-7,20180827163132,20180827164032,20180827163832
PUTAWAY,PUTAWAY,B13-235-R-3060-3672-0,A10-49-R-2100-1140-84,Emp-3,20180827163259,20180827163459,20180827163959
REPLEN,REPLEN,B18-199-R-4200-3108-60,A3-12-L-504-588-60,Emp-7,20180827163426,20180827164126,20180827164026
MOVE TO DOOR,PUTAWAY,B15-245-R-3516-3792-84,DR-D15,Emp-5,20180827163553,20180827164153,20180827164153
PUTAWAY,SLAMS DUNK,B18-250-R-4200-3852-60,A4-83-L-732-1596-60,Emp-7,20180827163720,20180827163820,20180827164220
REPLEN,SLAMS DUNK,B16-200-R-3744-3120-12,C23-189-L-5364-2940-0,Emp-4,20180827163847,20180827163947,20180827164447
RETURNS PUTAWAY,RETURNS PUTAWAY,B14-151-L-3288-2484-0,B17-179-R-3972-2820-0,Emp-4,20180827164014,20180827164714,20180827165014
REPLEN OVERFLOW,SLAMS DUNK,A2-129-L-276-2220-0,B12-146-R-2832-2424-0,Emp-5,20180827164141,20180827164641,20180827165041
REPLEN,PUTAWAY,A5-149-R-960-2460-60,A5-75-R-960-1500-60,Emp-5,20180827164308,20180827164708,20180827164808
MOVE TO DOOR,REPLEN,A6-76-R-1188-1512-0,DR-D15,Emp-10,20180827164435,20180827164635,20180827165135
REPLEN,SLAMS DUNK,A3-179-L-504-2820-48,A9-56-R-1872-1236-0,Emp-3,20180827164602,20180827165602,20180827165502
REPLEN,SLAMS DUNK,A5-130-L-960-2232-0,B2Y-R-3840-1944-0,Emp-1,20180827164729,20180827165329,20180827165529
REPLEN OVERFLOW,PUTAWAY,A7-63-L-1416-1332-0,B18-254-R-4200-3900-36,Emp-7,20180827164856,20180827165156,20180827165556
MOVE TO DOOR,SLOT CHANGE,B12-251-L-2832-3864-84,DR-D19,Emp-4,20180827165023,20180827165823,20180827165523
RETURNS PUTAWAY,RETURNS PUTAWAY,A6-56-R-1188-1236-60,A1Y-L-624-0-84,Emp-1,20180827165150,20180827165950,20180827165750
REPLEN OVERFLOW,REPLEN,B20-213-R-4656-3336-0,A3-88-L-504-1668-60,Emp-7,20180827165317,20180827165617,20180827165917
PUTAWAY,SLOT CHANGE,A7-154-L-1416-2520-0,B21-245-R-4884-3792-60,Emp-10,20180827165444,20180827165744,20180827165944
MOVE TO DOOR,SLOT CHANGE,A9-124-R-1872-2148-48,DR-D21,Emp-4,20180827165611,20180827165911,20180827170611
REPLEN,SLOT CHANGE,A8-43-L-1644-1068-36,A10-66-R-2100-1368-84,Emp-9,20180827165738,20180827170038,20180827170338
REPLEN OVERFLOW,SLOT CHANGE,A9-52-R-1872-1176-48,C22-189-R-5160-2940-0,Emp-4,20180827165905,20180827170005,20180827170605
PUTAWAY,REPLEN,A1Y-L-1428-0-84,A9-202-R-1872-3156-84,Emp-5,20180827170032,20180827170932,20180827170732
MOVE TO DOOR,SLAMS DUNK,C24-227-L-5616-3564-0,DR-D11,Emp-5,20180827170159,20180827170859,20180827170759
PUTAWAY,PUTAWAY,A8-153-R-1644-2508-0,B20-209-L-4656-3276-0,Emp-2,20180827170326,20180827171126,20180827171026
MOVE TO DOOR,SLAMS DUNK,B14-132-L-3288-2256-84,DR-D9,Emp-4,20180827170453,20180827171453,20180827171353
REPLEN,PUTAWAY,B21-165-L-4884-2652-0,A2-57-R-276-1248-60,Emp-10,20180827170620,20180827171320,20180827171120
REPLEN,SLOT CHANGE,A3-58-R-504-1272-60,C23-127-R-5364-2196-0,Emp-3,20180827170747,20180827171147,20180827171647
MOVE TO DOOR,PUTAWAY,B18-141-R-4200-2364-60,DR-D11,Emp-6,20180827170914,20180827171614,20180827171414
REPLEN,REPLEN,A1Y-L-744-0-60,A9-75-L-1872-1500-84,Emp-1,20180827171041,20180827172041,20180827172041
REPLEN OVERFLOW,SLOT CHANGE,A3-109-R-504-1956-60,A2-191-L-276-2988-0,Emp-10,20180827171208,20180827171808,20180827171708
REPLEN,REPLEN,B16-132-R-3744-2256-60,A1-37-R-48-984-60,Emp-6,20180827171335,20180827172035,20180827172335
REPLEN,PUTAWAY,A5-62-R-960-1320-60,B16-209-R-3744-3276-12,Emp-2,20180827171502,20180827171702,20180827172502
REPLEN,PUTAWAY,B16-247-R-3744-3816-60,A1Y-L-60-0-0,Emp-2,20180827171629,20180827172029,20180827172629
MOVE TO DOOR,REPLEN,A11-61-R-2328-1308-0,DR-D9,Emp-8,20180827171756,20180827172456,20180827172656
REPLEN OVERFLOW,SLAMS DUNK,A11-133-R-2328-2268-48,A7-219-R-1416-3444-48,Emp-2,20180827171923,20180827172323,20180827172423
REPLEN,PUTAWAY,A4-81-R-732-1572-60,B15-217-L-3516-3396-60,Emp-10,20180827172050,20180827172850,20180827172550
PUTAWAY,SLOT CHANGE,A6-156-L-1188-2544-60,B20-184-R-4656-2880-0,Emp-10,20180827172217,20180827172917,20180827172717
REPLEN OVERFLOW,PUTAWAY,A9-33-L-1872-924-0,C22-145-R-5160-2412-120,Emp-2,20180827172344,20180827173244,20180827173044
REPLEN,SLOT CHANGE,A1Y-L-168-0-0,B21-213-R-4884-3336-0,Emp-8,20180827172511,20180827173511,20180827173511
REPLEN,SLOT CHANGE,C24-235-L-5616-3672-0,A6-165-L-1188-2652-60,Emp-5,20180827172638,20180827173138,20180827173638
REPLEN,REPLEN,B21-213-L-4884-3336-84,A3-130-L-504-2232-60,Emp-3,20180827172805,20180827173405,20180827173605
REPLEN OVERFLOW,SLAMS DUNK,A3-71-L-504-1440-0,A10-37-L-2100-984-84,Emp-4,20180827172932,20180827173532,20180827173632
PUTAWAY,PUTAWAY,A3-130-L-504-2232-0,C24-206-L-5616-3216-0,Emp-7,20180827173059,20180827173559,20180827173759
PUTAWAY,REPLEN,A8-20-R-1644-732-0,B21-160-L-4884-2592-0,Emp-9,20180827173226,20180827174126,20180827174126
REPLEN OVERFLOW,PUTAWAY,A9-124-R-1872-2148-0,B15-199-L-3516-3108-60,Emp-8,20180827173353,20180827174246,20180827174253
PUTAWAY,SLAMS DUNK,B15-189-L-3516-2940-60,A7-75-L-1416-1500-60,Emp-6,20180827173520,20180827174246,20180827174520
REPLEN OVERFLOW,REPLEN,C24-217-L-5616-3396-0,B16-181-L-3744-2844-60,Emp-4,20180827173647,20180827173847,20180827174547
REPLEN OVERFLOW,PUTAWAY,A10-62-L-2100-1320-84,B21-259-R-4884-3960-0,Emp-10,20180827173814,20180827174214,20180827174514
REPLEN OVERFLOW,REPLEN,A11-56-R-2328-1236-48,B15-146-L-3516-2424-60,Emp-5,20180827173941,20180827174246,20180827174941
REPLEN OVERFLOW,SLAMS DUNK,A1Y-L-1884-0-0,B16-207-L-3744-3228-60,Emp-9,20180827174108,20180827174246,20180827174908
REPLEN,SLAMS DUNK,A2-91-R-276-1704-0,B13-174-R-3060-2760-0,Emp-7,20180827174235,20180827174246,20180827174835
REPLEN OVERFLOW,PUTAWAY,B13-181-R-3060-2844-108,A10-138-R-2100-2328-84,Emp-10,20180827174246,20180827174246,20180827175046
REPLEN OVERFLOW,PUTAWAY,A1-113-R-48-2004-0,B16-159-L-3744-2580-96,Emp-3,20180827174246,20180827174246,20180827174846
REPLEN OVERFLOW,SLOT CHANGE,C22-223-L-5160-3504-0,B13-243-L-3060-3768-0,Emp-2,20180827174246,20180827174246,20180827174746
