MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN,REPLEN,C04-2654,C04-245B,J7124,20180722121556,20180722121556,20180722121556
REPLEN OVERFLOW,REPLEN,A02-100B,A95-1301,S7299,20180722121611,20180722121611,20180722121611
REPLEN,REPLEN,A21-2752,A21-265B,H3276,20180722121704,20180722121704,20180722121704
REPLEN,REPLEN,C07-2901,C08-270C8,M4225,20180722121715,20180722121715,20180722121715
REPLEN,REPLEN,A11-5005,A11-185A,K7123,20180722121736,20180722121736,20180722121736
REPLEN OVERFLOW,REPLEN,C08-270C8,C07-2601,M4225,20180722121740,20180722121740,20180722121740
REPLEN OVERFLOW,REPLEN,A11-185A,A11-4552,K7123,20180722121818,20180722121818,20180722121818
REPLEN,REPLEN,A07-5153,A06-515C8,S7299,20180722121844,20180722121844,20180722121844
REPLEN,REPLEN,A11-3704,A06-315C7,T7444,20180722121908,20180722121908,20180722121908
REPLEN OVERFLOW,REPLEN,A06-515C8,A06-4402,S7299,20180722121918,20180722121918,20180722121918
REPLEN,REPLEN,C13-35012,C12-180B4,J7124,20180722121955,20180722121955,20180722121955
REPLEN OVERFLOW,REPLEN,A06-315C7,A11-3704,T7444,20180722122028,20180722122028,20180722122028
REPLEN,REPLEN,C95-4701,C19-375C8,M4225,20180722122030,20180722122030,20180722122030
REPLEN OVERFLOW,REPLEN,C12-180B4,C11-2752,J7124,20180722122038,20180722122038,20180722122038
REPLEN OVERFLOW,REPLEN,C19-375C8,C20-35512,M4225,20180722122051,20180722122051,20180722122051
PUTAWAY,PUTAWAY,DR-D23,A90-4401,S6772,20180722122118,20180722122118,20180722122118
REPLEN,REPLEN,A06-48011,A06-130B,S7299,20180722122211,20180722122211,20180722122211
REPLEN,REPLEN,A01-3853,A01-375B,K7123,20180722122244,20180722122244,20180722122244
MOVE TO DOOR,SLAMS DUNK,DR-D33,DR-D65,S6227,20180722122356,20180722122356,20180722122356
REPLEN,REPLEN,C94-2602,C07-170A,J7124,20180722122358,20180722122358,20180722122358
MOVE TO DOOR,SLAMS DUNK,DR-D33,DR-D65,S6227,20180722122411,20180722122411,20180722122411
MOVE TO DOOR,SLAMS DUNK,DR-D33,DR-D65,S6227,20180722122412,20180722122412,20180722122412
MOVE TO DOOR,SLAMS DUNK,DR-D30,DR-D65,S6227,20180722122429,20180722122429,20180722122429
MOVE TO DOOR,SLAMS DUNK,DR-D33,DR-D65,S6227,20180722122429,20180722122429,20180722122429
REPLEN OVERFLOW,REPLEN,A01-375B,A01-3853,K7123,20180722122432,20180722122432,20180722122432
PUTAWAY,PUTAWAY,DR-D23,A18-3352,S6772,20180722122437,20180722122437,20180722122437
REPLEN,REPLEN,B09-3851,B09-395A,M3238,20180722122452,20180722122452,20180722122452
PUTAWAY,PUTAWAY,DR-D23,A19-3202,B6580,20180722122455,20180722122455,20180722122455
REPLEN,REPLEN,A06-2703,A06-270A,T7444,20180722122526,20180722122526,20180722122526
REPLEN,REPLEN,A13-2852,A90-300A,H3276,20180722122541,20180722122541,20180722122541
REPLEN,REPLEN,B09-3051,B09-395A,M3238,20180722122543,20180722122543,20180722122543
PUTAWAY,PUTAWAY,DR-D23,A19-1702,W4741,20180722122556,20180722122556,20180722122556
REPLEN,REPLEN,B10-2553,B10-265A,T6724,20180722122617,20180722122617,20180722122617
REPLEN,REPLEN,C17-4203,C17-410A,M6224,20180722122623,20180722122623,20180722122623
REPLEN OVERFLOW,REPLEN,A06-270A,A06-2703,T7444,20180722122646,20180722122646,20180722122646
REPLEN,REPLEN,A02-3755,A02-480A,S7299,20180722122649,20180722122649,20180722122649
PUTAWAY,PUTAWAY,DR-D23,A19-3204,B6580,20180722122725,20180722122725,20180722122725
REPLEN,REPLEN,A13-2303,A10-450A,H7462,20180722122732,20180722122732,20180722122732
REPLEN,REPLEN,A05-52512,A05-370B,K7123,20180722122756,20180722122756,20180722122756
PUTAWAY,PUTAWAY,DR-D23,A19-1704,S6227,20180722122815,20180722122815,20180722122815
REPLEN,REPLEN,C18-2751,C18-285B,J7124,20180722122852,20180722122852,20180722122852
REPLEN,REPLEN,B08-4005,B08-380A,C5681,20180722122916,20180722122916,20180722122916
REPLEN,REPLEN,A12-2504,A12-175B,H3276,20180722122930,20180722122930,20180722122930
PUTAWAY,PUTAWAY,DR-D23,A19-2801,W4741,20180722122933,20180722122933,20180722122933
PUTAWAY,PUTAWAY,DR-D23,A19-2802,D5702,20180722123001,20180722123001,20180722123001
REPLEN OVERFLOW,REPLEN,A12-175B,A12-2354,H3276,20180722123016,20180722123016,20180722123016
PUTAWAY,PUTAWAY,DR-D23,A19-2901,B6580,20180722123030,20180722123030,20180722123030
REPLEN,REPLEN,A03-25512,A06-145B1,H7462,20180722123054,20180722123054,20180722123054
PUTAWAY,PUTAWAY,DR-D23,A19-2804,S6227,20180722123105,20180722123105,20180722123105
REPLEN,REPLEN,A10-13511,A10-120A,T7444,20180722123108,20180722123108,20180722123108
REPLEN OVERFLOW,REPLEN,A06-145B1,A07-18013,H7462,20180722123122,20180722123122,20180722123122
REPLEN,REPLEN,C19-3602,C19-390A,W6343,20180722123122,20180722123122,20180722123122
REPLEN,REPLEN,A10-4654,A02-225A,S7299,20180722123124,20180722123124,20180722123124
PUTAWAY,PUTAWAY,DR-D23,A19-2902,W4741,20180722123133,20180722123133,20180722123133
REPLEN,REPLEN,C95-3001,C12-140B2,J7124,20180722123158,20180722123158,20180722123158
PUTAWAY,PUTAWAY,DR-D23,A19-2904,D5702,20180722123217,20180722123217,20180722123217
PUTAWAY,PUTAWAY,DR-D23,A20-1601,B6580,20180722123231,20180722123231,20180722123231
REPLEN,REPLEN,C06-1351,C01-195C6,M6224,20180722123236,20180722123236,20180722123236
REPLEN,REPLEN,B05-1201,B05-120A,M3238,20180722123244,20180722123244,20180722123244
REPLEN,REPLEN,A02-2052,A01-125C,K7123,20180722123250,20180722123250,20180722123250
REPLEN,REPLEN,A14-18013,A15-190B6,H3276,20180722123258,20180722123258,20180722123258
PUTAWAY,PUTAWAY,DR-D02,A06-4453,S6772,20180722123309,20180722123309,20180722123309
PUTAWAY,PUTAWAY,DR-D23,A20-1602,S6227,20180722123309,20180722123309,20180722123309
REPLEN OVERFLOW,REPLEN,A15-190B6,A15-1851,H3276,20180722123320,20180722123320,20180722123320
REPLEN,REPLEN,A09-10013,A08-145B3,H7462,20180722123334,20180722123334,20180722123334
REPLEN,REPLEN,B07-4303,B07-445A,C5681,20180722123346,20180722123346,20180722123346
REPLEN OVERFLOW,REPLEN,C12-140B2,C10-1751,J7124,20180722123352,20180722123352,20180722123352
REPLEN OVERFLOW,REPLEN,A01-125C,A01-4252,K7123,20180722123353,20180722123353,20180722123353
REPLEN OVERFLOW,REPLEN,C01-195C6,C01-2653,M6224,20180722123402,20180722123402,20180722123402
REPLEN,REPLEN,B03-2654,B02-135A,M3238,20180722123418,20180722123418,20180722123418
REPLEN,REPLEN,C01-2903,C01-135E5,W6343,20180722123438,20180722123438,20180722123438
PUTAWAY,PUTAWAY,DR-D02,C12-3553,W4741,20180722123445,20180722123445,20180722123445
REPLEN OVERFLOW,REPLEN,A08-145B3,A09-1652,H7462,20180722123501,20180722123501,20180722123501
REPLEN,PUTAWAY,DR-D02,C08-230A,S6227,20180722123519,20180722123519,20180722123519
PUTAWAY,PUTAWAY,DR-D02,C05-3003,S6772,20180722123537,20180722123537,20180722123537
REPLEN,REPLEN,A19-2002,A19-190B5,H3276,20180722123541,20180722123541,20180722123541
PUTAWAY,SLAMS DUNK,DR-D02,C06-2153,B6580,20180722123551,20180722123551,20180722123551
REPLEN OVERFLOW,REPLEN,A19-190B5,A19-2002,H3276,20180722123605,20180722123605,20180722123605
REPLEN,REPLEN,B07-4253,B07-455A,T6724,20180722123631,20180722123631,20180722123631
PUTAWAY,PUTAWAY,DR-D02,C07-2901,S6227,20180722123635,20180722123635,20180722123635
REPLEN,REPLEN,B95-4601,B01-200A,C5681,20180722123650,20180722123650,20180722123650
REPLEN,REPLEN,A11-3152,A11-235A,S7299,20180722123652,20180722123652,20180722123652
PUTAWAY,SLAMS DUNK,DR-D02,B02-4101,B6580,20180722123739,20180722123739,20180722123739
REPLEN,REPLEN,A09-41011,A10-355C5,H7462,20180722123751,20180722123751,20180722123751
REPLEN,REPLEN,B02-1451,B02-255A,M3238,20180722123756,20180722123756,20180722123756
REPLEN,REPLEN,C09-3503,C09-310A,M6224,20180722123820,20180722123820,20180722123820
REPLEN,REPLEN,DR-D24,A19-335A,D5702,20180722123827,20180722123827,20180722123827
REPLEN,REPLEN,A11-3505,A02-210A,K7123,20180722123834,20180722123834,20180722123834
PUTAWAY,PUTAWAY,DR-D02,C21-26511,B6580,20180722123844,20180722123844,20180722123844
REPLEN OVERFLOW,REPLEN,C09-310A,C95-2102,M6224,20180722123851,20180722123851,20180722123851
REPLEN,REPLEN,B04-1303,B04-130B,C5681,20180722123925,20180722123925,20180722123925
REPLEN,REPLEN,C05-2001,C05-250B,J7124,20180722123944,20180722123944,20180722123944
REPLEN,REPLEN,C02-1101,C02-115E8,W6343,20180722124004,20180722124004,20180722124004
REPLEN OVERFLOW,REPLEN,A02-210A,A02-5153,K7123,20180722124026,20180722124026,20180722124026
REPLEN OVERFLOW,REPLEN,C05-250B,C94-2602,J7124,20180722124030,20180722124030,20180722124030
PUTAWAY,PUTAWAY,DR-D02,C09-1153,S6772,20180722124034,20180722124034,20180722124034
PUTAWAY,PUTAWAY,DR-D24,A18-3351,D5702,20180722124041,20180722124041,20180722124041
PUTAWAY,PUTAWAY,DR-D02,C95-6903,B6580,20180722124049,20180722124049,20180722124049
REPLEN,REPLEN,B03-1252,B02-255A,M3238,20180722124124,20180722124124,20180722124124
REPLEN,REPLEN,A03-18512,A04-190C6,H7462,20180722124126,20180722124126,20180722124126
PUTAWAY,PUTAWAY,DR-D02,C13-1902,B6580,20180722124137,20180722124137,20180722124137
REPLEN,REPLEN,B95-1203,B95-150A,T6724,20180722124138,20180722124138,20180722124138
REPLEN OVERFLOW,REPLEN,A04-190C6,A03-18512,H7462,20180722124147,20180722124147,20180722124147
REPLEN,REPLEN,B10-3904,B11-120A,C5681,20180722124152,20180722124152,20180722124152
REPLEN,REPLEN,DR-D02,C12-435A,S6772,20180722124201,20180722124201,20180722124201
REPLEN OVERFLOW,REPLEN,C02-115E8,C02-1101,W6343,20180722124204,20180722124204,20180722124204
REPLEN,REPLEN,B02-3351,B02-325A,M3238,20180722124210,20180722124210,20180722124210
PUTAWAY,PUTAWAY,DR-D02,C06-2053,S6227,20180722124242,20180722124242,20180722124242
REPLEN,REPLEN,C09-1451,C08-105C2,M4225,20180722124254,20180722124254,20180722124254
REPLEN,REPLEN,A06-17511,A06-115A,K7123,20180722124324,20180722124324,20180722124324
REPLEN OVERFLOW,REPLEN,C08-105C2,C09-1451,M4225,20180722124331,20180722124331,20180722124331
PUTAWAY,PUTAWAY,DR-D02,C18-4502,S6772,20180722124338,20180722124338,20180722124338
REPLEN,REPLEN,C10-4204,C11-380A,J7124,20180722124358,20180722124358,20180722124358
PUTAWAY,PUTAWAY,DR-D02,C16-2454,B6580,20180722124400,20180722124400,20180722124400
REPLEN,REPLEN,A12-3153,A12-365B,H3276,20180722124418,20180722124418,20180722124418
PUTAWAY,PUTAWAY,DR-D02,C18-2103,S6227,20180722124428,20180722124428,20180722124428
REPLEN,REPLEN,B03-1355,B02-135A,M3238,20180722124436,20180722124436,20180722124436
PUTAWAY,PUTAWAY,DR-D02,B07-4253,S6772,20180722124447,20180722124447,20180722124447
REPLEN,REPLEN,B10-3755,B10-385A,C5681,20180722124513,20180722124513,20180722124513
PUTAWAY,PUTAWAY,DR-D02,C05-2054,W4741,20180722124515,20180722124515,20180722124515
PUTAWAY,SLAMS DUNK,DR-D02,C15-4502,B6580,20180722124522,20180722124522,20180722124522
REPLEN,REPLEN,A02-1303,A03-530A,S7299,20180722124523,20180722124523,20180722124523
REPLEN,REPLEN,A07-21013,A08-180C4,T7444,20180722124548,20180722124548,20180722124548
PUTAWAY,PUTAWAY,DR-D24,A20-1751,D5702,20180722124550,20180722124550,20180722124550
REPLEN OVERFLOW,REPLEN,A12-365B,A12-1702,H3276,20180722124558,20180722124558,20180722124558
PUTAWAY,PUTAWAY,DR-D24,A20-1751,D5702,20180722124559,20180722124559,20180722124559
REPLEN,REPLEN,A07-32513,A08-470B8,K7123,20180722124600,20180722124600,20180722124600
REPLEN,REPLEN,C17-32511,C16-435C5,M4225,20180722124603,20180722124603,20180722124603
PUTAWAY,PUTAWAY,DR-D02,C06-2353,W4741,20180722124604,20180722124604,20180722124604
REPLEN,REPLEN,A07-5252,A06-475C7,H7462,20180722124606,20180722124606,20180722124606
REPLEN OVERFLOW,REPLEN,A08-180C4,A07-21013,T7444,20180722124614,20180722124614,20180722124614
REPLEN OVERFLOW,REPLEN,C16-435C5,C17-41011,M4225,20180722124620,20180722124620,20180722124620
REPLEN OVERFLOW,REPLEN,A06-475C7,A07-49012,H7462,20180722124625,20180722124625,20180722124625
REPLEN OVERFLOW,REPLEN,A08-470B8,A07-32513,K7123,20180722124628,20180722124628,20180722124628
REPLEN OVERFLOW,REPLEN,A03-530A,A03-5302,S7299,20180722124629,20180722124629,20180722124629
PUTAWAY,PUTAWAY,DR-D02,B08-1403,S6227,20180722124709,20180722124709,20180722124709
REPLEN,REPLEN,C12-3803,C06-285A,W6343,20180722124801,20180722124801,20180722124801
REPLEN,REPLEN,A09-3702,A08-465B4,K7123,20180722124808,20180722124808,20180722124808
REPLEN,REPLEN,C17-36513,C18-350C5,M4225,20180722124816,20180722124816,20180722124816
REPLEN,REPLEN,B04-2853,B04-265A,M3238,20180722124826,20180722124826,20180722124826
REPLEN,REPLEN,A07-3903,A08-420C3,H7462,20180722124832,20180722124832,20180722124832
REPLEN OVERFLOW,REPLEN,C18-350C5,C17-36513,M4225,20180722124837,20180722124837,20180722124837
REPLEN OVERFLOW,REPLEN,A08-465B4,A09-3702,K7123,20180722124846,20180722124846,20180722124846
PUTAWAY,PUTAWAY,DR-D02,C02-3051,S6772,20180722124846,20180722124846,20180722124846
REPLEN,REPLEN,B01-3301,B95-110A,C5681,20180722124849,20180722124849,20180722124849
REPLEN,REPLEN,A09-18513,A08-185B1,T7444,20180722124855,20180722124855,20180722124855
REPLEN OVERFLOW,REPLEN,A08-420C3,A07-3903,H7462,20180722124859,20180722124859,20180722124859
PUTAWAY,PUTAWAY,DR-D02,C12-3155,S6227,20180722124909,20180722124909,20180722124909
REPLEN,REPLEN,A03-23511,A03-265A,S7299,20180722124926,20180722124926,20180722124926
REPLEN OVERFLOW,REPLEN,A08-185B1,A09-18513,T7444,20180722124928,20180722124928,20180722124928
REPLEN,REPLEN,C09-3603,C08-355C8,J7124,20180722124958,20180722124958,20180722124958
PUTAWAY,SLAMS DUNK,C12-1751,C12-2402,W4741,20180722125002,20180722125002,20180722125002
REPLEN,REPLEN,A08-14011,A13-375B,H3276,20180722125021,20180722125021,20180722125021
REPLEN,REPLEN,C19-22011,C18-235B7,M4225,20180722125023,20180722125023,20180722125023
PUTAWAY,SLAMS DUNK,DR-D02,C12-1751,W4741,20180722125036,20180722125036,20180722125036
REPLEN OVERFLOW,REPLEN,C18-235B7,C19-22011,M4225,20180722125041,20180722125041,20180722125041
REPLEN OVERFLOW,REPLEN,C08-355C8,C09-2752,J7124,20180722125046,20180722125046,20180722125046
REPLEN,REPLEN,B10-2603,B10-270A,C5681,20180722125051,20180722125051,20180722125051
REPLEN OVERFLOW,REPLEN,A13-375B,A12-3601,H3276,20180722125107,20180722125107,20180722125107
REPLEN,REPLEN,A05-27511,A04-225C2,K7123,20180722125122,20180722125122,20180722125122
REPLEN,REPLEN,A06-17011,A06-120A,H7462,20180722125138,20180722125138,20180722125138
REPLEN OVERFLOW,REPLEN,A04-225C2,A05-19011,K7123,20180722125145,20180722125145,20180722125145
REPLEN,REPLEN,A05-2403,A04-345C3,T7444,20180722125146,20180722125146,20180722125146
REPLEN OVERFLOW,REPLEN,A04-345C3,A05-2403,T7444,20180722125206,20180722125206,20180722125206
REPLEN OVERFLOW,REPLEN,B95-150A,B95-1301,T6724,20180722125227,20180722125227,20180722125227
REPLEN,REPLEN,C17-3053,C17-375A,M4225,20180722125237,20180722125237,20180722125237
PUTAWAY,PUTAWAY,DR-D02,C01-2903,S6772,20180722125249,20180722125249,20180722125249
REPLEN,REPLEN,C95-7202,C95-750A,W6343,20180722125256,20180722125256,20180722125256
REPLEN OVERFLOW,REPLEN,C17-375A,C17-3053,M4225,20180722125303,20180722125303,20180722125303
PUTAWAY,PUTAWAY,DR-D02,B01-2903,W4741,20180722125337,20180722125337,20180722125337
REPLEN,REPLEN,A09-20011,A08-155C8,H7462,20180722125343,20180722125343,20180722125343
REPLEN,REPLEN,B09-1402,B10-170A,C5681,20180722125346,20180722125346,20180722125346
PUTAWAY,PUTAWAY,DR-D02,B01-3902,S6227,20180722125351,20180722125351,20180722125351
REPLEN,REPLEN,A09-2103,A03-320A,S7299,20180722125402,20180722125402,20180722125402
REPLEN,REPLEN,C90-4551,C90-485A,J7124,20180722125403,20180722125403,20180722125403
REPLEN OVERFLOW,REPLEN,A08-155C8,A09-18513,H7462,20180722125416,20180722125416,20180722125416
REPLEN,REPLEN,A20-3303,A20-310A,H3276,20180722125442,20180722125442,20180722125442
PUTAWAY,PUTAWAY,DR-D02,C16-3203,W4741,20180722125445,20180722125445,20180722125445
REPLEN,REPLEN,A08-47511,A08-475A,C5681,20180722125504,20180722125504,20180722125504
REPLEN,REPLEN,C08-4404,C08-440A,M4225,20180722125515,20180722125515,20180722125515
REPLEN OVERFLOW,REPLEN,C08-440A,C08-4451,M4225,20180722125533,20180722125533,20180722125533
REPLEN,REPLEN,DR-D02,C16-140A,W4741,20180722125539,20180722125539,20180722125539
REPLEN,REPLEN,C11-31511,C10-225C3,M6224,20180722125544,20180722125544,20180722125544
REPLEN,REPLEN,A11-3304,A11-245A,K7123,20180722125558,20180722125558,20180722125558
REPLEN OVERFLOW,REPLEN,C10-225C3,C11-31511,M6224,20180722125606,20180722125606,20180722125606
REPLEN OVERFLOW,REPLEN,A11-245A,A11-3152,K7123,20180722125632,20180722125632,20180722125632
REPLEN,REPLEN,B03-1953,B03-355A,T6724,20180722125634,20180722125634,20180722125634
REPLEN,REPLEN,C12-1201,C11-135A,J7124,20180722125706,20180722125706,20180722125706
PUTAWAY,PUTAWAY,DR-D02,C05-3053,S6772,20180722125725,20180722125725,20180722125725
REPLEN,REPLEN,C16-4253,C16-115A,M6224,20180722125833,20180722125833,20180722125833
REPLEN,REPLEN,C21-45511,C20-325A,M4225,20180722125851,20180722125851,20180722125851
REPLEN,REPLEN,A04-2702,A04-175A,C5681,20180722125918,20180722125918,20180722125918
REPLEN,REPLEN,A11-4651,A12-240A,H3276,20180722125933,20180722125933,20180722125933
REPLEN,REPLEN,B06-3301,B04-305A,T6724,20180722125942,20180722125942,20180722125942
REPLEN,REPLEN,C08-3504,C08-385A,S938,20180722125959,20180722125959,20180722125959
PUTAWAY,PUTAWAY,DR-D24,A20-2101,D5702,20180722130014,20180722130014,20180722130014
REPLEN OVERFLOW,REPLEN,B04-305A,B04-2901,T6724,20180722130041,20180722130041,20180722130041
REPLEN,REPLEN,C18-1301,C20-235B,W6343,20180722130041,20180722130041,20180722130041
REPLEN,REPLEN,C08-3004,C08-410A,J7124,20180722130046,20180722130046,20180722130046
PUTAWAY,PUTAWAY,C05-3052,C06-2052,S6772,20180722130107,20180722130107,20180722130107
REPLEN OVERFLOW,REPLEN,C20-235B,C20-24512,W6343,20180722130137,20180722130137,20180722130137
REPLEN,REPLEN,A09-4254,A04-285A,K7123,20180722130142,20180722130142,20180722130142
REPLEN OVERFLOW,REPLEN,C08-410A,C08-3004,J7124,20180722130148,20180722130148,20180722130148
PUTAWAY,PUTAWAY,DR-D24,A20-2001,D5702,20180722130206,20180722130206,20180722130206
REPLEN,REPLEN,C14-4151,C15-300A,M6224,20180722130214,20180722130214,20180722130214
REPLEN,REPLEN,A04-4455,A04-110A,H7462,20180722130225,20180722130225,20180722130225
REPLEN OVERFLOW,REPLEN,C15-300A,C15-4203,M6224,20180722130231,20180722130231,20180722130231
PUTAWAY,PUTAWAY,DR-D02,C13-1652,S6772,20180722130233,20180722130233,20180722130233
MOVE TO DOOR,SLAMS DUNK,DR-D02,DR-D65,S6227,20180722130245,20180722130245,20180722130245
REPLEN,REPLEN,A10-1702,A10-185A,T7444,20180722130249,20180722130249,20180722130249
MOVE TO DOOR,SLAMS DUNK,DR-D02,DR-D65,S6227,20180722130307,20180722130307,20180722130307
REPLEN OVERFLOW,REPLEN,A10-185A,A10-19011,T7444,20180722130317,20180722130317,20180722130317
REPLEN,REPLEN,B07-1905,B07-170A,T6724,20180722130317,20180722130317,20180722130317
MOVE TO DOOR,SLAMS DUNK,DR-D02,DR-D65,S6227,20180722130325,20180722130325,20180722130325
REPLEN,REPLEN,C19-21511,C19-215A,W6343,20180722130347,20180722130347,20180722130347
PUTAWAY,PUTAWAY,DR-D02,C13-40512,W4741,20180722130415,20180722130415,20180722130415
PUTAWAY,PUTAWAY,DR-D24,A90-4401,D5702,20180722130415,20180722130415,20180722130415
REPLEN,REPLEN,A16-2252,A15-280A,H3276,20180722130418,20180722130418,20180722130418
PUTAWAY,PUTAWAY,DR-D24,A90-4401,D5702,20180722130425,20180722130425,20180722130425
REPLEN,REPLEN,A03-2603,A03-375A,S7299,20180722130435,20180722130435,20180722130435
PUTAWAY,PUTAWAY,DR-D02,C13-4052,W4741,20180722130442,20180722130442,20180722130442
REPLEN,REPLEN,B08-3951,A04-250A,K7123,20180722130529,20180722130529,20180722130529
PUTAWAY,PUTAWAY,DR-D02,C11-23512,W4741,20180722130533,20180722130533,20180722130533
REPLEN OVERFLOW,REPLEN,B07-170A,B07-1701,T6724,20180722130535,20180722130535,20180722130535
REPLEN OVERFLOW,REPLEN,A15-280A,A16-2252,H3276,20180722130539,20180722130539,20180722130539
REPLEN,REPLEN,A04-1453,A04-125A,T7444,20180722130614,20180722130614,20180722130614
REPLEN,REPLEN,A04-3453,A04-345A,C5681,20180722130614,20180722130614,20180722130614
REPLEN,REPLEN,C12-1055,C11-150A,W6343,20180722130627,20180722130627,20180722130627
REPLEN,REPLEN,C90-4553,C90-435B,M4225,20180722130653,20180722130653,20180722130653
PUTAWAY,PUTAWAY,DR-D24,A90-4502,S6772,20180722130656,20180722130656,20180722130656
REPLEN,REPLEN,C16-2155,C16-205A,J7124,20180722130738,20180722130738,20180722130738
REPLEN,REPLEN,A03-3603,A03-220A,S7299,20180722130744,20180722130744,20180722130744
REPLEN OVERFLOW,REPLEN,C11-150A,C90-4551,W6343,20180722130748,20180722130748,20180722130748
REPLEN,REPLEN,A04-3253,A04-145A,K7123,20180722130818,20180722130818,20180722130818
REPLEN,REPLEN,C04-2854,C04-295B,W6343,20180722130958,20180722130958,20180722130958
REPLEN,REPLEN,B04-4501,B03-455B,T6724,20180722131006,20180722131006,20180722131006
REPLEN,REPLEN,A04-2351,A04-215B,T7444,20180722131010,20180722131010,20180722131010
REPLEN,REPLEN,A01-3155,A17-190B,H3276,20180722131026,20180722131026,20180722131026
