MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN OVERFLOW,REPLEN,A6-19-L-1188-720-0,A11-117-R-2328-2052-0,Emp-7,20180827131417,20180827131517,20180827132417
PUTAWAY,REPLEN,A5-3-L-960-360-48,A4-157-L-732-2556-60,Emp-8,20180827131544,20180827132544,20180827132244
PUTAWAY,PUTAWAY,A5-195-R-960-3048-36,A5-45-R-960-1092-60,Emp-4,20180827131711,20180827132211,20180827132711
REPLEN OVERFLOW,PUTAWAY,A8-36-L-1644-960-0,A1Y-L-396-0-60,Emp-5,20180827131838,20180827132038,20180827132738
PUTAWAY,REPLEN,A5-58-L-960-1272-48,A8-100-L-1644-1824-0,Emp-4,20180827132005,20180827132805,20180827132605
REPLEN,SLOT CHANGE,A10-199-L-2100-3108-0,A9-103-R-1872-1860-48,Emp-1,20180827132132,20180827132232,20180827132932
PUTAWAY,PUTAWAY,A5-12-R-960-588-60,A7-184-R-1416-2880-0,Emp-7,20180827132259,20180827132459,20180827133159
MOVE TO DOOR,SLOT CHANGE,A1-178-R-48-2808-0,DR-001,Emp-2,20180827132426,20180827133426,20180827132926
MOVE TO DOOR,PUTAWAY,A5-154-R-960-2520-60,DR-001,Emp-4,20180827132553,20180827132653,20180827133553
REPLEN,REPLEN,A2-53-L-276-1188-0,A1-45-L-48-1092-60,Emp-9,20180827132720,20180827133620,20180827133420
PUTAWAY,PUTAWAY,A11-128-R-2328-2208-48,A6-19-R-1188-720-60,Emp-4,20180827132847,20180827133247,20180827133847
PUTAWAY,REPLEN,A1-130-L-48-2232-60,A4-206-R-732-3216-36,Emp-8,20180827133014,20180827134014,20180827133714
RETURNS PUTAWAY,RETURNS PUTAWAY,A7-165-R-1416-2652-0,A1-15-L-48-636-60,Emp-5,20180827133141,20180827133741,20180827133741
MOVE TO DOOR,SLAMS DUNK,A10-143-R-2100-2388-84,DR-001,Emp-10,20180827133308,20180827134008,20180827133908
REPLEN OVERFLOW,SLAMS DUNK,A9-154-L-1872-2520-84,A2-199-L-276-3108-48,Emp-7,20180827133435,20180827134235,20180827134435
RETURNS PUTAWAY,RETURNS PUTAWAY,A8-83-L-1644-1596-0,A7-50-L-1416-1152-0,Emp-1,20180827133602,20180827133702,20180827134502
REPLEN,SLAMS DUNK,A4-64-R-732-1344-60,A3-154-L-504-2520-60,Emp-1,20180827133729,20180827134729,20180827134329
REPLEN,REPLEN,A1Y-L-1992-0-60,A6-124-L-1188-2148-60,Emp-7,20180827133856,20180827134056,20180827134456
MOVE TO DOOR,REPLEN,A1-96-L-48-1776-0,DR-001,Emp-3,20180827134023,20180827134823,20180827134623
REPLEN,REPLEN,A11-70-R-2328-1416-0,A6-202-L-1188-3156-60,Emp-2,20180827134150,20180827134350,20180827134950
PUTAWAY,SLOT CHANGE,A9-35-R-1872-948-0,A8-195-R-1644-3048-84,Emp-2,20180827134317,20180827134717,20180827135217
REPLEN,SLAMS DUNK,A1-140-R-48-2352-60,A3-4-R-504-408-60,Emp-3,20180827134444,20180827134744,20180827135444
REPLEN OVERFLOW,REPLEN,A5-213-R-960-3336-0,A10-113-L-2100-2004-84,Emp-2,20180827134611,20180827134911,20180827135411
REPLEN,SLOT CHANGE,A2-17-L-276-684-0,A8-157-R-1644-2556-60,Emp-3,20180827134738,20180827135638,20180827135238
MOVE TO DOOR,PUTAWAY,A2-153-L-276-2508-0,DR-001,Emp-9,20180827134905,20180827135205,20180827135805
REPLEN OVERFLOW,PUTAWAY,A2-188-L-276-2928-48,A8-166-L-1644-2664-36,Emp-6,20180827135032,20180827135232,20180827135632
MOVE TO DOOR,SLAMS DUNK,A3-219-L-504-3444-48,DR-001,Emp-2,20180827135159,20180827135659,20180827135759
PUTAWAY,SLAMS DUNK,A10-58-L-2100-1272-84,A3-24-L-504-816-60,Emp-10,20180827135326,20180827135926,20180827140026
MOVE TO DOOR,SLOT CHANGE,A11-145-L-2328-2412-60,DR-001,Emp-9,20180827135453,20180827135953,20180827140353
REPLEN OVERFLOW,REPLEN,A1-71-R-48-1440-60,A7-42-R-1416-1056-60,Emp-2,20180827135620,20180827140220,20180827140220
MOVE TO DOOR,SLOT CHANGE,A5-122-L-960-2124-0,DR-001,Emp-6,20180827135747,20180827140447,20180827140647
REPLEN,SLOT CHANGE,A2-66-L-276-1368-60,A1Y-L-1764-0-0,Emp-9,20180827135914,20180827140114,20180827140614
MOVE TO DOOR,PUTAWAY,A11-60-R-2328-1296-48,DR-001,Emp-4,20180827140041,20180827140641,20180827140541
MOVE TO DOOR,SLAMS DUNK,A7-63-R-1416-1332-60,DR-001,Emp-4,20180827140208,20180827141008,20180827141108
PUTAWAY,SLOT CHANGE,A7-14-L-1416-624-0,A2-78-R-276-1536-60,Emp-6,20180827140335,20180827141035,20180827141135
REPLEN OVERFLOW,SLOT CHANGE,A5-18-L-960-696-0,A1-202-R-48-3156-36,Emp-5,20180827140502,20180827141402,20180827141202
MOVE TO DOOR,PUTAWAY,A9-58-L-1872-1272-0,DR-001,Emp-3,20180827140629,20180827140929,20180827141529
REPLEN OVERFLOW,SLAMS DUNK,A10-1-L-2100-300-0,A4-74-L-732-1476-0,Emp-9,20180827140756,20180827141056,20180827141656
MOVE TO DOOR,PUTAWAY,A5-9-R-960-528-0,DR-001,Emp-10,20180827140923,20180827141123,20180827141523
MOVE TO DOOR,SLAMS DUNK,A8-213-L-1644-3336-84,DR-001,Emp-3,20180827141050,20180827141350,20180827141950
REPLEN OVERFLOW,SLAMS DUNK,A10-37-L-2100-984-84,A3-209-L-504-3276-48,Emp-8,20180827141217,20180827141517,20180827142217
REPLEN OVERFLOW,PUTAWAY,A3-213-L-504-3336-0,A11-3-L-2328-360-0,Emp-3,20180827141344,20180827142244,20180827142344
REPLEN,SLOT CHANGE,A10-15-L-2100-636-84,A8-90-L-1644-1692-36,Emp-3,20180827141511,20180827142011,20180827142011
REPLEN OVERFLOW,SLOT CHANGE,A7-63-L-1416-1332-60,A3-84-R-504-1608-60,Emp-9,20180827141638,20180827141738,20180827142438
REPLEN,SLAMS DUNK,A7-22-L-1416-780-60,A1-195-L-48-3048-0,Emp-6,20180827141805,20180827142005,20180827142405
REPLEN,REPLEN,A3-149-R-504-2460-60,A10-121-R-2100-2100-84,Emp-4,20180827141932,20180827142132,20180827142632
REPLEN OVERFLOW,SLAMS DUNK,A5-12-R-960-588-60,A9-42-R-1872-1056-0,Emp-5,20180827142059,20180827142559,20180827142859
REPLEN,REPLEN,A8-39-L-1644-1008-36,A5-84-R-960-1608-0,Emp-10,20180827142226,20180827142526,20180827143126
REPLEN,REPLEN,A5-164-L-960-2640-48,A8-87-R-1644-1644-60,Emp-7,20180827142353,20180827143153,20180827143053
REPLEN OVERFLOW,SLAMS DUNK,A4-202-R-732-3156-72,A4-167-L-732-2676-60,Emp-4,20180827142520,20180827143120,20180827143320
PUTAWAY,SLAMS DUNK,A2-202-L-276-3156-84,A6-90-L-1188-1692-60,Emp-2,20180827142647,20180827143647,20180827143247
PUTAWAY,PUTAWAY,A8-10-L-1644-564-0,A5-145-L-960-2412-48,Emp-5,20180827142814,20180827143514,20180827143614
MOVE TO DOOR,PUTAWAY,A4-172-L-732-2736-60,DR-001,Emp-6,20180827142941,20180827143341,20180827143941
MOVE TO DOOR,PUTAWAY,A4-195-R-732-3048-0,DR-001,Emp-1,20180827143108,20180827144008,20180827144008
REPLEN OVERFLOW,PUTAWAY,A9-154-L-1872-2520-84,A4-36-L-732-960-60,Emp-4,20180827143235,20180827143535,20180827144235
PUTAWAY,SLOT CHANGE,A2-20-R-276-732-0,A7-106-R-1416-1908-60,Emp-3,20180827143402,20180827143702,20180827144002
PUTAWAY,REPLEN,A1-79-R-48-1548-60,A5-50-L-960-1152-48,Emp-8,20180827143529,20180827144029,20180827144529
REPLEN,SLOT CHANGE,A10-209-L-2100-3276-0,A3-199-L-504-3108-0,Emp-10,20180827143656,20180827144156,20180827144356
REPLEN OVERFLOW,PUTAWAY,A10-79-L-2100-1548-84,A6-124-L-1188-2148-60,Emp-4,20180827143823,20180827144823,20180827144623
MOVE TO DOOR,SLAMS DUNK,A3-41-R-504-1044-60,DR-001,Emp-6,20180827143950,20180827144250,20180827144850
REPLEN,SLAMS DUNK,A10-167-R-2100-2676-84,A8-95-L-1644-1764-0,Emp-10,20180827144117,20180827144917,20180827145117
REPLEN,SLAMS DUNK,A4-213-L-732-3336-72,A1-24-R-48-816-0,Emp-6,20180827144244,20180827144444,20180827145044
REPLEN,SLOT CHANGE,A1Y-L-912-0-60,A5-216-R-960-3384-24,Emp-8,20180827144411,20180827145311,20180827145411
REPLEN OVERFLOW,REPLEN,A8-199-L-1644-3108-0,A1-191-L-48-2988-84,Emp-1,20180827144538,20180827145038,20180827145138
MOVE TO DOOR,PUTAWAY,A7-114-R-1416-2016-60,DR-001,Emp-7,20180827144705,20180827145405,20180827145605
MOVE TO DOOR,SLAMS DUNK,A8-172-L-1644-2736-0,DR-001,Emp-2,20180827144832,20180827145532,20180827145532
REPLEN OVERFLOW,PUTAWAY,A4-73-R-732-1464-60,A11-62-L-2328-1320-0,Emp-3,20180827144959,20180827145859,20180827145659
MOVE TO DOOR,SLOT CHANGE,A6-151-R-1188-2484-60,DR-001,Emp-8,20180827145126,20180827145526,20180827145926
PUTAWAY,SLAMS DUNK,A7-216-R-1416-3384-0,A1-191-L-48-2988-48,Emp-8,20180827145253,20180827145553,20180827150053
REPLEN OVERFLOW,REPLEN,A11-28-L-2328-864-0,A8-23-R-1644-792-60,Emp-1,20180827145420,20180827145920,20180827145920
REPLEN,REPLEN,A4-30-R-732-888-0,A9-135-L-1872-2292-0,Emp-8,20180827145547,20180827150247,20180827150147
REPLEN OVERFLOW,SLAMS DUNK,A5-24-R-960-816-0,A2-78-L-276-1536-60,Emp-4,20180827145714,20180827150714,20180827150314
REPLEN OVERFLOW,REPLEN,A1Y-L-1200-0-60,A10-121-R-2100-2100-84,Emp-4,20180827145841,20180827150441,20180827150541
REPLEN OVERFLOW,REPLEN,A8-195-L-1644-3048-0,A5-21-L-960-756-0,Emp-6,20180827150008,20180827150308,20180827151008
PUTAWAY,SLOT CHANGE,A5-213-R-960-3336-0,A10-117-R-2100-2052-0,Emp-3,20180827150135,20180827150535,20180827151135
PUTAWAY,PUTAWAY,A10-6-L-2100-468-84,A7-80-L-1416-1560-60,Emp-3,20180827150302,20180827151102,20180827151002
MOVE TO DOOR,REPLEN,A8-49-R-1644-1140-60,DR-001,Emp-3,20180827150429,20180827150729,20180827151129
MOVE TO DOOR,REPLEN,A8-57-L-1644-1248-0,DR-001,Emp-7,20180827150556,20180827150856,20180827151456
PUTAWAY,SLOT CHANGE,A1Y-L-1596-0-84,A10-145-L-2100-2412-0,Emp-4,20180827150723,20180827151323,20180827151423
MOVE TO DOOR,SLOT CHANGE,A1-159-L-48-2580-0,DR-001,Emp-3,20180827150850,20180827151850,20180827151650
PUTAWAY,REPLEN,A6-180-R-1188-2832-0,A11-107-R-2328-1920-48,Emp-10,20180827151017,20180827151717,20180827151817
MOVE TO DOOR,SLAMS DUNK,A8-138-L-1644-2328-36,DR-001,Emp-2,20180827151144,20180827151944,20180827151644
MOVE TO DOOR,PUTAWAY,A5-213-R-960-3336-72,DR-001,Emp-5,20180827151311,20180827151811,20180827151911
MOVE TO DOOR,SLOT CHANGE,A1-219-L-48-3444-84,DR-001,Emp-6,20180827151438,20180827151938,20180827152438
PUTAWAY,PUTAWAY,A5-130-L-960-2232-0,A9-42-R-1872-1056-48,Emp-9,20180827151605,20180827151705,20180827152605
MOVE TO DOOR,PUTAWAY,A6-115-R-1188-2028-60,DR-001,Emp-1,20180827151732,20180827151832,20180827152532
REPLEN,REPLEN,A9-56-R-1872-1236-0,A11-75-L-2328-1500-0,Emp-6,20180827151859,20180827151959,20180827152459
MOVE TO DOOR,SLAMS DUNK,A3-67-R-504-1380-60,DR-001,Emp-8,20180827152026,20180827152826,20180827152626
PUTAWAY,REPLEN,A3-4-R-504-408-60,A8-166-L-1644-2664-36,Emp-6,20180827152153,20180827152353,20180827152853
PUTAWAY,REPLEN,A2-83-L-276-1596-60,A7-199-R-1416-3108-48,Emp-7,20180827152320,20180827152720,20180827153220
REPLEN,SLOT CHANGE,A1-213-L-48-3336-84,A7-55-R-1416-1224-0,Emp-1,20180827152447,20180827152947,20180827153347
PUTAWAY,REPLEN,A5-4-R-960-408-0,A10-164-L-2100-2640-0,Emp-4,20180827152614,20180827153614,20180827153514
MOVE TO DOOR,REPLEN,A4-129-L-732-2220-0,DR-001,Emp-2,20180827152741,20180827153341,20180827153241
MOVE TO DOOR,PUTAWAY,A4-104-L-732-1872-60,DR-001,Emp-2,20180827152908,20180827153708,20180827153808
PUTAWAY,SLAMS DUNK,A5-54-R-960-1212-60,A1-206-R-48-3216-36,Emp-3,20180827153035,20180827153635,20180827154035
RETURNS PUTAWAY,RETURNS PUTAWAY,A1Y-L-1944-0-0,A6-120-L-1188-2088-60,Emp-10,20180827153202,20180827153402,20180827154102
REPLEN OVERFLOW,SLOT CHANGE,A10-67-L-2100-1380-84,A3-33-L-504-924-60,Emp-6,20180827153329,20180827153729,20180827153829
REPLEN,SLOT CHANGE,A2-27-L-276-852-0,A8-23-L-1644-792-0,Emp-6,20180827153456,20180827153656,20180827154456
PUTAWAY,SLOT CHANGE,A10-53-R-2100-1188-0,A3-219-R-504-3444-48,Emp-5,20180827153623,20180827154523,20180827154323
MOVE TO DOOR,PUTAWAY,A5-33-L-960-924-0,DR-001,Emp-4,20180827153750,20180827154350,20180827154750
PUTAWAY,REPLEN,A9-209-L-1872-3276-0,A2-219-R-276-3444-72,Emp-5,20180827153917,20180827154717,20180827154617
REPLEN OVERFLOW,SLAMS DUNK,A4-165-R-732-2652-0,A8-61-R-1644-1308-0,Emp-8,20180827154044,20180827154544,20180827154744
PUTAWAY,PUTAWAY,A3-188-L-504-2928-48,A9-180-R-1872-2832-0,Emp-1,20180827154211,20180827154511,20180827155111
REPLEN,SLOT CHANGE,A3-50-L-504-1152-0,A8-167-L-1644-2676-0,Emp-6,20180827154338,20180827155138,20180827155338
REPLEN,SLOT CHANGE,A6-120-L-1188-2088-0,A9-56-R-1872-1236-48,Emp-8,20180827154505,20180827155005,20180827155205
REPLEN,SLOT CHANGE,A3-209-L-504-3276-48,A9-216-L-1872-3384-72,Emp-5,20180827154632,20180827154932,20180827155532
REPLEN OVERFLOW,REPLEN,A2-57-R-276-1248-0,A9-35-R-1872-948-0,Emp-9,20180827154759,20180827155459,20180827155659
REPLEN OVERFLOW,REPLEN,A6-81-L-1188-1572-60,A6-206-L-1188-3216-60,Emp-3,20180827154926,20180827155126,20180827155626
MOVE TO DOOR,SLOT CHANGE,A4-125-L-732-2160-60,DR-001,Emp-5,20180827155053,20180827155153,20180827160053
REPLEN OVERFLOW,SLAMS DUNK,A5-216-R-960-3384-0,A11-44-R-2328-1080-48,Emp-3,20180827155220,20180827155720,20180827155720
PUTAWAY,SLOT CHANGE,A3-145-L-504-2412-60,A11-129-R-2328-2220-0,Emp-6,20180827155347,20180827160247,20180827160147
REPLEN OVERFLOW,SLAMS DUNK,A3-199-L-504-3108-84,A9-202-R-1872-3156-84,Emp-4,20180827155514,20180827155814,20180827160514
REPLEN OVERFLOW,PUTAWAY,A4-44-L-732-1080-0,A2-117-R-276-2052-0,Emp-8,20180827155641,20180827160441,20180827160541
REPLEN,REPLEN,A8-125-L-1644-2160-36,A3-209-R-504-3276-48,Emp-5,20180827155808,20180827160508,20180827160408
REPLEN,SLAMS DUNK,A6-39-R-1188-1008-60,A6-209-R-1188-3276-84,Emp-9,20180827155935,20180827160835,20180827160435
REPLEN OVERFLOW,REPLEN,A5-1-L-960-300-0,A1-213-L-48-3336-84,Emp-5,20180827160102,20180827161102,20180827160602
REPLEN OVERFLOW,SLOT CHANGE,A5-159-R-960-2580-60,A9-6-L-1872-468-0,Emp-6,20180827160229,20180827160829,20180827161229
REPLEN,REPLEN,A4-81-R-732-1572-0,A2-153-R-276-2508-60,Emp-2,20180827160356,20180827160856,20180827161256
REPLEN,SLOT CHANGE,A8-117-R-1644-2052-60,A1-58-R-48-1272-0,Emp-8,20180827160523,20180827160923,20180827161123
RETURNS PUTAWAY,RETURNS PUTAWAY,A8-27-L-1644-852-36,A2-219-R-276-3444-72,Emp-10,20180827160650,20180827161050,20180827161450
MOVE TO DOOR,SLAMS DUNK,A7-29-R-1416-876-60,DR-001,Emp-9,20180827160817,20180827161817,20180827161717
REPLEN OVERFLOW,SLAMS DUNK,A10-112-R-2100-1992-0,A6-219-R-1188-3444-0,Emp-3,20180827160944,20180827161944,20180827161944
REPLEN OVERFLOW,PUTAWAY,A9-96-L-1872-1776-0,A4-209-L-732-3276-0,Emp-2,20180827161111,20180827161711,20180827161911
MOVE TO DOOR,SLAMS DUNK,A10-54-L-2100-1212-84,DR-001,Emp-8,20180827161238,20180827162138,20180827161738
REPLEN OVERFLOW,PUTAWAY,A10-44-R-2100-1080-0,A5-113-L-960-2004-0,Emp-10,20180827161405,20180827161505,20180827162405
PUTAWAY,SLOT CHANGE,A1-96-L-48-1776-0,A10-100-R-2100-1824-84,Emp-10,20180827161532,20180827162532,20180827162232
PUTAWAY,SLOT CHANGE,A10-164-L-2100-2640-84,A5-88-R-960-1668-60,Emp-5,20180827161659,20180827162659,20180827162659
MOVE TO DOOR,REPLEN,A2-36-L-276-960-0,DR-001,Emp-8,20180827161826,20180827162326,20180827162426
REPLEN OVERFLOW,SLOT CHANGE,A5-21-L-960-756-0,A9-199-R-1872-3108-48,Emp-9,20180827161953,20180827162053,20180827162953
REPLEN,REPLEN,A4-206-R-732-3216-36,A8-49-R-1644-1140-60,Emp-6,20180827162120,20180827162620,20180827163020
RETURNS PUTAWAY,RETURNS PUTAWAY,A4-134-L-732-2280-60,A8-202-L-1644-3156-84,Emp-3,20180827162247,20180827162347,20180827163247
REPLEN,PUTAWAY,A1Y-L-2280-0-60,A4-195-R-732-3048-0,Emp-1,20180827162414,20180827163214,20180827163414
REPLEN OVERFLOW,SLOT CHANGE,A11-78-R-2328-1536-0,A1-188-R-48-2928-0,Emp-3,20180827162541,20180827163241,20180827163341
REPLEN OVERFLOW,PUTAWAY,A9-30-R-1872-888-0,A2-206-R-276-3216-48,Emp-9,20180827162708,20180827163508,20180827163608
REPLEN,SLAMS DUNK,A7-102-R-1416-1848-0,A7-122-L-1416-2124-0,Emp-8,20180827162835,20180827163335,20180827163835
PUTAWAY,SLAMS DUNK,A6-132-R-1188-2256-60,A1-9-R-48-528-0,Emp-3,20180827163002,20180827163302,20180827163602
REPLEN OVERFLOW,SLOT CHANGE,A5-159-R-960-2580-0,A5-199-L-960-3108-0,Emp-10,20180827163129,20180827163929,20180827163629
PUTAWAY,REPLEN,A3-149-L-504-2460-0,A3-164-R-504-2640-60,Emp-9,20180827163256,20180827163456,20180827163956
MOVE TO DOOR,SLOT CHANGE,A5-216-R-960-3384-24,DR-001,Emp-10,20180827163423,20180827163823,20180827163923
MOVE TO DOOR,PUTAWAY,A3-140-R-504-2352-0,DR-001,Emp-10,20180827163550,20180827164150,20180827164450
MOVE TO DOOR,REPLEN,A9-120-R-1872-2088-0,DR-001,Emp-6,20180827163717,20180827163817,20180827164617
REPLEN OVERFLOW,REPLEN,A4-213-L-732-3336-36,A9-90-R-1872-1692-48,Emp-7,20180827163844,20180827163944,20180827164744
MOVE TO DOOR,REPLEN,A8-125-R-1644-2160-0,DR-001,Emp-9,20180827164011,20180827164311,20180827164911
REPLEN OVERFLOW,SLOT CHANGE,A8-4-L-1644-408-0,A1-199-R-48-3108-0,Emp-7,20180827164138,20180827164538,20180827164938
RETURNS PUTAWAY,RETURNS PUTAWAY,A5-219-L-960-3444-24,A10-78-R-2100-1536-0,Emp-5,20180827164305,20180827164905,20180827165305
PUTAWAY,REPLEN,A8-125-L-1644-2160-36,A7-59-R-1416-1284-60,Emp-5,20180827164432,20180827164532,20180827165032
REPLEN OVERFLOW,SLOT CHANGE,A1-4-L-48-408-60,A3-101-L-504-1836-0,Emp-7,20180827164559,20180827164859,20180827165359
PUTAWAY,PUTAWAY,A11-171-R-2328-2724-48,A6-22-R-1188-780-60,Emp-6,20180827164726,20180827164826,20180827165326
MOVE TO DOOR,SLAMS DUNK,A4-172-L-732-2736-0,DR-001,Emp-10,20180827164853,20180827165053,20180827165553
MOVE TO DOOR,SLOT CHANGE,A5-199-R-960-3108-36,DR-001,Emp-7,20180827165020,20180827165220,20180827165720
PUTAWAY,SLOT CHANGE,A6-127-R-1188-2196-0,A10-23-R-2100-792-84,Emp-4,20180827165147,20180827165947,20180827170147
REPLEN,SLOT CHANGE,A6-180-L-1188-2832-0,A10-61-R-2100-1308-84,Emp-2,20180827165314,20180827165514,20180827170114
MOVE TO DOOR,SLAMS DUNK,A10-206-L-2100-3216-0,DR-001,Emp-9,20180827165441,20180827170141,20180827170041
REPLEN,REPLEN,A1-188-L-48-2928-0,A1-191-R-48-2988-72,Emp-7,20180827165608,20180827170508,20180827170108
RETURNS PUTAWAY,RETURNS PUTAWAY,A2-148-L-276-2448-0,A6-195-L-1188-3048-0,Emp-10,20180827165735,20180827170235,20180827170635
MOVE TO DOOR,REPLEN,A7-173-L-1416-2748-60,DR-001,Emp-1,20180827165902,20180827170402,20180827170702
MOVE TO DOOR,SLAMS DUNK,A3-202-L-504-3156-84,DR-001,Emp-5,20180827170029,20180827171029,20180827170929
PUTAWAY,SLAMS DUNK,A9-64-R-1872-1344-48,A2-27-R-276-852-0,Emp-6,20180827170156,20180827170756,20180827170856
PUTAWAY,SLOT CHANGE,A11-149-L-2328-2460-60,A9-127-R-1872-2196-48,Emp-7,20180827170323,20180827170923,20180827170823
RETURNS PUTAWAY,RETURNS PUTAWAY,A6-4-R-1188-408-60,A6-69-R-1188-1404-60,Emp-3,20180827170450,20180827171450,20180827170950
PUTAWAY,SLOT CHANGE,A1-145-L-48-2412-60,A4-195-R-732-3048-0,Emp-8,20180827170617,20180827170917,20180827171417
MOVE TO DOOR,REPLEN,A1Y-L-2220-0-0,DR-001,Emp-5,20180827170744,20180827171144,20180827171244
REPLEN OVERFLOW,SLAMS DUNK,A5-4-L-960-408-48,A5-67-L-960-1380-0,Emp-1,20180827170911,20180827171711,20180827171511
REPLEN,REPLEN,A10-41-L-2100-1044-0,A2-206-R-276-3216-84,Emp-10,20180827171038,20180827171538,20180827172038
REPLEN OVERFLOW,REPLEN,A4-59-R-732-1284-60,A9-110-R-1872-1968-48,Emp-5,20180827171205,20180827171405,20180827172105
PUTAWAY,PUTAWAY,A2-172-R-276-2736-0,A7-188-L-1416-2928-60,Emp-2,20180827171332,20180827171532,20180827172232
RETURNS PUTAWAY,RETURNS PUTAWAY,A1Y-L-1308-0-60,A10-122-L-2100-2124-84,Emp-6,20180827171459,20180827172059,20180827172159
PUTAWAY,SLAMS DUNK,A11-24-L-2328-816-60,A2-3-R-276-360-60,Emp-4,20180827171626,20180827172626,20180827172326
REPLEN,PUTAWAY,A7-209-L-1416-3276-0,A1-154-R-48-2520-60,Emp-1,20180827171753,20180827172553,20180827172753
MOVE TO DOOR,SLOT CHANGE,A2-53-R-276-1188-0,DR-001,Emp-9,20180827171920,20180827172820,20180827172620
MOVE TO DOOR,REPLEN,A6-132-R-1188-2256-0,DR-001,Emp-6,20180827172047,20180827172447,20180827172547
MOVE TO DOOR,PUTAWAY,A6-209-R-1188-3276-0,DR-001,Emp-8,20180827172214,20180827173014,20180827173014
REPLEN OVERFLOW,SLOT CHANGE,A11-41-L-2328-1044-0,A4-175-R-732-2772-60,Emp-8,20180827172341,20180827173041,20180827172841
REPLEN OVERFLOW,PUTAWAY,A4-170-R-732-2712-0,A8-216-R-1644-3384-72,Emp-9,20180827172508,20180827173108,20180827173108
MOVE TO DOOR,PUTAWAY,A9-113-L-1872-2004-84,DR-001,Emp-7,20180827172635,20180827173535,20180827173435
REPLEN,SLOT CHANGE,A2-40-R-276-1020-0,A6-90-R-1188-1692-0,Emp-8,20180827172802,20180827173302,20180827173702
REPLEN OVERFLOW,REPLEN,A10-92-L-2100-1728-0,A7-4-L-1416-408-60,Emp-2,20180827172929,20180827173029,20180827173529
RETURNS PUTAWAY,RETURNS PUTAWAY,A7-199-R-1416-3108-84,A2-219-R-276-3444-0,Emp-1,20180827173056,20180827173856,20180827173656
MOVE TO DOOR,SLOT CHANGE,A3-130-R-504-2232-60,DR-001,Emp-2,20180827173223,20180827173923,20180827174123
REPLEN,SLOT CHANGE,A9-47-R-1872-1116-0,A2-213-R-276-3336-48,Emp-5,20180827173350,20180827174050,20180827174250
PUTAWAY,PUTAWAY,A1-92-R-48-1728-0,A3-149-L-504-2460-60,Emp-5,20180827173517,20180827174242,20180827174517
PUTAWAY,PUTAWAY,A4-22-R-732-780-0,A7-199-R-1416-3108-0,Emp-2,20180827173644,20180827174242,20180827174344
MOVE TO DOOR,REPLEN,A2-36-R-276-960-0,DR-001,Emp-1,20180827173811,20180827174111,20180827174711
PUTAWAY,PUTAWAY,A4-78-L-732-1536-60,A9-130-L-1872-2232-0,Emp-1,20180827173938,20180827174242,20180827174738
PUTAWAY,PUTAWAY,A7-88-L-1416-1668-0,A1-105-R-48-1896-60,Emp-5,20180827174105,20180827174205,20180827175105
REPLEN OVERFLOW,PUTAWAY,A8-20-L-1644-732-0,A1-9-L-48-528-60,Emp-2,20180827174232,20180827174242,20180827175132
PUTAWAY,PUTAWAY,A6-103-L-1188-1860-60,A11-61-R-2328-1308-48,Emp-4,20180827174242,20180827174242,20180827174742
REPLEN,PUTAWAY,A4-90-R-732-1692-60,A1-50-R-48-1152-60,Emp-10,20180827174242,20180827174242,20180827174942
PUTAWAY,SLOT CHANGE,A9-64-R-1872-1344-48,A1Y-L-396-0-0,Emp-2,20180827174242,20180827174242,20180827174742
